Country,Statecode,County,StateCounty,TN Buildings,TN Contents,TN BI
US,NE,Clay County,NEClay County,0.001805065,0.001293572,0.001436888
US,NE,Colfax County,NEColfax County,0.000723772,0.000535671,0.000606094
US,NE,Cuming County,NECuming County,0.000582505,0.000434696,0.000492922
US,NE,Custer County,NECuster County,0.00064442,0.000442544,0.000514446
US,NE,Dakota County,NEDakota County,0.000631098,0.000480508,0.000544892
US,NE,Dawes County,NEDawes County,0.000100174,6.23657E-05,7.43696E-05
US,NE,Dawson County,NEDawson County,0.000571811,0.000381192,0.000443308
US,NE,Deuel County,NEDeuel County,0.000102063,7.1327E-05,8.24209E-05
US,NE,Dixon County,NEDixon County,0.000587357,0.000416894,0.00047892
US,NE,Dodge County,NEDodge County,0.000546229,0.000408498,0.000462635
US,NE,Douglas County,NEDouglas County,0.000354041,0.000264919,0.00030606
US,NE,Dundy County,NEDundy County,0.000181283,0.00012595,0.000145483
US,NE,Fillmore County,NEFillmore County,0.001636708,0.001190026,0.001358608
US,NE,Franklin County,NEFranklin County,0.001140399,0.000805245,0.000924213
US,NE,Frontier County,NEFrontier County,0.000465933,0.000317611,0.000367778
US,NE,Furnas County,NEFurnas County,0.000596518,0.000412907,0.000478791
US,NE,Gage County,NEGage County,0.000497428,0.000334408,0.000388051
US,NE,Garden County,NEGarden County,9.46965E-05,6.59269E-05,7.64173E-05
US,NE,Garfield County,NEGarfield County,0.000869381,0.000594876,0.00069182
US,NE,Gosper County,NEGosper County,0.000754228,0.000497398,0.000578125
US,NE,Grant County,NEGrant County,0.000105368,7.02178E-05,8.23432E-05
US,NE,Greeley County,NEGreeley County,0.001470865,0.001047628,0.001205097
US,NE,Hall County,NEHall County,0.001833126,0.001284842,0.001446572
US,NE,Hamilton County,NEHamilton County,0.001780708,0.001273011,0.00143993
US,NE,Harlan County,NEHarlan County,0.000715318,0.000500953,0.000581293
US,NE,Hayes County,NEHayes County,0.000198345,0.00013922,0.000160054
US,NE,Hitchcock County,NEHitchcock County,0.000245085,0.00017488,0.000200847
US,NE,Holt County,NEHolt County,0.000398882,0.000275848,0.000321021
US,NE,Hooker County,NEHooker County,0.000140365,9.56484E-05,0.000111442
US,NE,Howard County,NEHoward County,0.00158945,0.001125167,0.001297109
US,NE,Jefferson County,NEJefferson County,0.001200727,0.000860289,0.000987592
US,NE,Johnson County,NEJohnson County,0.000305848,0.000208906,0.000241272
US,NE,Kearney County,NEKearney County,0.00127576,0.000899846,0.001029377
US,NE,Keith County,NEKeith County,0.000143054,0.00010033,0.000116571
US,NE,Keya Paha County,NEKeya Paha County,0.000225922,0.000148588,0.000174633
US,NE,Kimball County,NEKimball County,9.31349E-05,5.83012E-05,6.81383E-05
US,NE,Knox County,NEKnox County,0.000435328,0.0002961,0.000346087
US,NE,Lancaster County,NELancaster County,0.00047545,0.000294714,0.000350089
US,NE,Lincoln County,NELincoln County,0.000229956,0.000156316,0.000181274
US,NE,Logan County,NELogan County,0.000240369,0.000160822,0.00018754
US,NE,Loup County,NELoup County,0.000735718,0.000503417,0.000585457
US,NE,Madison County,NEMadison County,0.000975092,0.000719924,0.000818528
US,NE,Mcpherson County,NEMcpherson County,0.000153252,0.000103143,0.000120182
US,NE,Merrick County,NEMerrick County,0.001667839,0.001214934,0.001388651
US,NE,Morrill County,NEMorrill County,9.69804E-05,6.47303E-05,7.6343E-05
US,NE,Nance County,NENance County,0.001558345,0.001139155,0.001300582
US,NE,Nemaha County,NENemaha County,0.00023488,0.00017798,0.0002029
US,NE,Nuckolls County,NENuckolls County,0.001792964,0.001298853,0.00142859
US,NE,Otoe County,NEOtoe County,0.000285299,0.000199827,0.000230813
US,NE,Pawnee County,NEPawnee County,0.000299728,0.000222728,0.000255209
US,NE,Perkins County,NEPerkins County,0.000176966,0.00012092,0.000139573
US,NE,Phelps County,NEPhelps County,0.000879193,0.000601871,0.000698516
US,NE,Pierce County,NEPierce County,0.000648169,0.00047632,0.000543935
US,NE,Platte County,NEPlatte County,0.001072968,0.000792892,0.000898982
US,NE,Polk County,NEPolk County,0.001253296,0.000919345,0.001046565
US,NE,Red Willow County,NERed Willow County,0.000419912,0.000292196,0.000336921
US,NE,Richardson County,NERichardson County,0.000294987,0.00022254,0.00025385
US,NE,Rock County,NERock County,0.000358933,0.000239451,0.000280544
US,NE,Saline County,NESaline County,0.001253251,0.00088451,0.001018179
US,NE,Sarpy County,NESarpy County,0.000344184,0.000254998,0.000295255
US,NE,Saunders County,NESaunders County,0.000501217,0.000366823,0.000418571
US,NE,Scotts Bluff County,NEScotts Bluff County,9.63679E-05,6.0804E-05,7.21481E-05
US,NE,Seward County,NESeward County,0.001020059,0.000695946,0.000802841
US,NE,Sheridan County,NESheridan County,7.70326E-05,4.98128E-05,5.89827E-05
US,NE,Sherman County,NESherman County,0.001402055,0.000976971,0.00113217
US,NE,Sioux County,NESioux County,8.33993E-05,5.13088E-05,6.17431E-05
US,NE,Stanton County,NEStanton County,0.000752473,0.000552165,0.000626195
US,NE,Thayer County,NEThayer County,0.001765898,0.001295231,0.001475401
US,NE,Thomas County,NEThomas County,0.000190825,0.000131748,0.00015289
US,NE,Thurston County,NEThurston County,0.000627524,0.000484968,0.000550604
US,NE,Valley County,NEValley County,0.001119461,0.000776915,0.000901285
US,NE,Washington County,NEWashington County,0.000417535,0.000311856,0.000357024
US,NE,Wayne County,NEWayne County,0.00060437,0.000438139,0.000498872
US,NE,Webster County,NEWebster County,0.001569235,0.001116201,0.00123976
US,NE,Wheeler County,NEWheeler County,0.0010657,0.000745965,0.000864026
US,NE,York County,NEYork County,0.001450776,0.001057833,0.001207185
US,NH,Belknap County,NHBelknap County,1.73173E-05,1.40816E-05,1.60258E-05
US,NH,Carroll County,NHCarroll County,1.66487E-05,0.000013545,1.55075E-05
US,NH,Cheshire County,NHCheshire County,2.47186E-05,0.000020859,2.38656E-05
US,NH,Coos County,NHCoos County,2.70593E-05,2.27487E-05,2.58798E-05
US,NH,Grafton County,NHGrafton County,2.24726E-05,1.89745E-05,2.16557E-05
US,NH,Hillsborough County,NHHillsborough County,1.66405E-05,1.39418E-05,1.57551E-05
US,NH,Merrimack County,NHMerrimack County,1.83969E-05,1.53409E-05,1.74887E-05
US,NH,Rockingham County,NHRockingham County,1.25673E-05,1.00464E-05,1.12978E-05
US,NH,Strafford County,NHStrafford County,1.04774E-05,7.88012E-06,8.89651E-06
US,NH,Sullivan County,NHSullivan County,2.24293E-05,1.85852E-05,2.13037E-05
US,NJ,Atlantic County,NJAtlantic County,5.44314E-05,2.35485E-05,3.04962E-05
US,NJ,Bergen County,NJBergen County,2.40106E-06,1.46477E-06,1.75882E-06
US,NJ,Burlington County,NJBurlington County,4.95926E-05,2.96752E-05,3.58915E-05
US,NJ,Camden County,NJCamden County,5.11337E-05,2.88383E-05,3.52322E-05
US,NJ,Cape May County,NJCape May County,3.57689E-05,0.000016124,2.05796E-05
US,NJ,Cumberland County,NJCumberland County,4.09879E-05,2.29935E-05,2.77289E-05
US,NJ,Essex County,NJEssex County,2.12737E-06,1.01498E-06,1.29464E-06
US,NJ,Gloucester County,NJGloucester County,4.69215E-05,2.88593E-05,3.41175E-05
US,NJ,Hudson County,NJHudson County,2.05659E-06,8.53772E-07,1.12898E-06
US,NJ,Hunterdon County,NJHunterdon County,3.14065E-05,2.22276E-05,2.57454E-05
US,NJ,Mercer County,NJMercer County,2.70865E-05,1.72746E-05,2.04037E-05
US,NJ,Middlesex County,NJMiddlesex County,1.60285E-05,8.84606E-06,1.09078E-05
US,NJ,Monmouth County,NJMonmouth County,1.18267E-05,5.41529E-06,7.00858E-06
US,NJ,Morris County,NJMorris County,8.53333E-06,5.29571E-06,6.29799E-06
US,NJ,Ocean County,NJOcean County,2.26294E-05,9.26501E-06,1.23816E-05
US,NJ,Passaic County,NJPassaic County,4.53253E-06,2.80802E-06,3.36739E-06
US,NJ,Salem County,NJSalem County,4.34855E-05,2.84857E-05,3.32324E-05
US,NJ,Somerset County,NJSomerset County,1.55178E-05,1.01254E-05,1.18328E-05
US,NJ,Sussex County,NJSussex County,1.55044E-05,1.13936E-05,1.31159E-05
US,NJ,Union County,NJUnion County,3.56222E-06,2.00819E-06,2.46355E-06
US,NJ,Warren County,NJWarren County,0.000028251,2.07678E-05,2.40095E-05
US,NM,Bernalillo County,NMBernalillo County,2.29765E-06,6.94728E-07,1.04675E-06
US,NM,Catron County,NMCatron County,3.42403E-06,8.74455E-07,1.46294E-06
US,NM,Chaves County,NMChaves County,7.70412E-05,2.22831E-05,2.83791E-05
US,NM,Cibola County,NMCibola County,3.12767E-06,7.17056E-07,0.000001244
US,NM,Colfax County,NMColfax County,1.31037E-05,4.06321E-06,4.99097E-06
US,NM,Curry County,NMCurry County,0.000108032,4.30576E-05,5.03748E-05
US,NM,Debaca County,NMDebaca County,5.15527E-05,1.50447E-05,1.79098E-05
US,NM,Dona Ana County,NMDona Ana County,7.61663E-06,2.73437E-06,3.75836E-06
US,NM,Eddy County,NMEddy County,4.38638E-05,1.50755E-05,1.73054E-05
US,NM,Grant County,NMGrant County,4.45373E-06,8.25292E-07,1.56873E-06
US,NM,Guadalupe County,NMGuadalupe County,1.78258E-05,4.9363E-06,5.92767E-06
US,NM,Harding County,NMHarding County,2.75334E-05,7.66092E-06,9.62046E-06
US,NM,Hidalgo County,NMHidalgo County,8.27481E-06,2.59019E-06,3.71398E-06
US,NM,Lea County,NMLea County,9.34449E-05,0.000039989,0.000047605
US,NM,Lincoln County,NMLincoln County,1.42619E-05,4.42177E-06,5.65881E-06
US,NM,Los Alamos County,NMLos Alamos County,3.83103E-06,1.12531E-06,1.71376E-06
US,NM,Luna County,NMLuna County,6.99727E-06,1.57514E-06,2.69097E-06
US,NM,Mckinley County,NMMckinley County,3.46562E-06,7.26505E-07,1.3008E-06
US,NM,Mora County,NMMora County,1.00392E-05,3.25253E-06,3.88518E-06
US,NM,Otero County,NMOtero County,1.12896E-05,3.4228E-06,4.51439E-06
US,NM,Quay County,NMQuay County,5.33718E-05,1.93768E-05,2.27557E-05
US,NM,Rio Arriba County,NMRio Arriba County,3.78843E-06,9.31053E-07,1.42152E-06
US,NM,Roosevelt County,NMRoosevelt County,0.00016021,6.28195E-05,7.27972E-05
US,NM,San Juan County,NMSan Juan County,0.000002497,4.45178E-07,8.63032E-07
US,NM,San Miguel County,NMSan Miguel County,1.16263E-05,3.22188E-06,4.08345E-06
US,NM,Sandoval County,NMSandoval County,0.000002144,6.22025E-07,9.53437E-07
US,NM,Santa Fe County,NMSanta Fe County,3.99892E-06,1.14966E-06,1.55306E-06
US,NM,Sierra County,NMSierra County,3.95439E-06,9.45745E-07,1.53227E-06
US,NM,Socorro County,NMSocorro County,3.37923E-06,9.68752E-07,1.39993E-06
US,NM,Taos County,NMTaos County,5.60725E-06,1.52346E-06,1.97656E-06
US,NM,Torrance County,NMTorrance County,5.31075E-06,1.51212E-06,2.11164E-06
US,NM,Union County,NMUnion County,4.42982E-05,0.000017713,2.07818E-05
US,NM,Valencia County,NMValencia County,2.46722E-06,6.59904E-07,1.02754E-06
US,NV,Carson City,NVCarson City,5.84223E-06,5.05828E-06,5.78317E-06
US,NV,Churchill County,NVChurchill County,3.95444E-06,2.55825E-06,3.27367E-06
US,NV,Clark County,NVClark County,5.58066E-06,3.61519E-06,4.43039E-06
US,NV,Douglas County,NVDouglas County,6.08731E-06,4.88796E-06,5.48192E-06
US,NV,Elko County,NVElko County,4.08363E-06,1.78745E-06,1.05441E-06
US,NV,Esmeralda County,NVEsmeralda County,8.85814E-06,6.71122E-06,7.39155E-06
US,NV,Eureka County,NVEureka County,3.30659E-06,1.50467E-06,8.14344E-07
US,NV,Humboldt County,NVHumboldt County,2.60094E-06,8.62939E-07,1.15556E-06
US,NV,Lander County,NVLander County,4.61889E-06,1.36343E-06,1.31878E-06
US,NV,Lincoln County,NVLincoln County,2.41626E-06,5.20912E-07,8.12296E-07
US,NV,Lyon County,NVLyon County,5.91044E-06,4.80392E-06,5.52805E-06
US,NV,Mineral County,NVMineral County,6.80843E-06,2.7487E-06,3.23358E-06
US,NV,Nye County,NVNye County,5.33354E-06,2.48384E-06,2.95421E-06
US,NV,Pershing County,NVPershing County,3.49108E-06,1.10466E-06,1.6398E-06
US,NV,Storey County,NVStorey County,5.78808E-06,5.0114E-06,5.72956E-06
US,NV,Washoe County,NVWashoe County,4.26751E-06,3.50901E-06,4.11756E-06
US,NV,White Pine County,NVWhite Pine County,2.27619E-06,1.11942E-06,5.02714E-07
US,NY,Albany County,NYAlbany County,0.000155906,0.00012484,0.000143112
US,NY,Allegany County,NYAllegany County,0.000134626,0.000113099,0.000126857
US,NY,Bronx County,NYBronx County,1.74635E-06,1.3339E-06,1.56529E-06
US,NY,Broome County,NYBroome County,0.000104541,8.91248E-05,0.000100487
US,NY,Cattaraugus County,NYCattaraugus County,0.000207433,0.000172299,0.000194585
US,NY,Cayuga County,NYCayuga County,0.000225041,0.000177944,0.000205389
US,NY,Chautauqua County,NYChautauqua County,0.000430493,0.000349304,0.000396036
US,NY,Chemung County,NYChemung County,0.000142178,0.00011917,0.000134932
US,NY,Chenango County,NYChenango County,0.000162072,0.00013556,0.000153189
US,NY,Clinton County,NYClinton County,8.05823E-05,5.87473E-05,6.87122E-05
US,NY,Columbia County,NYColumbia County,9.74309E-05,7.79789E-05,8.83626E-05
US,NY,Cortland County,NYCortland County,0.000182198,0.000150655,0.000170443
US,NY,Delaware County,NYDelaware County,0.000121071,0.000100975,0.000114312
US,NY,Dutchess County,NYDutchess County,3.39188E-05,2.70023E-05,0.000031343
US,NY,Erie County,NYErie County,0.000134668,0.000104656,0.000120484
US,NY,Essex County,NYEssex County,0.000122128,9.20003E-05,0.000107441
US,NY,Franklin County,NYFranklin County,0.000195313,0.00014838,0.000174719
US,NY,Fulton County,NYFulton County,0.000207086,0.000167735,0.000190958
US,NY,Genesee County,NYGenesee County,0.000133331,0.000108662,0.000122811
US,NY,Greene County,NYGreene County,0.000135888,0.000112097,0.000127185
US,NY,Hamilton County,NYHamilton County,0.00027696,0.000224149,0.000255348
US,NY,Herkimer County,NYHerkimer County,0.000292105,0.000239966,0.000274115
US,NY,Jefferson County,NYJefferson County,0.000335866,0.000259933,0.000297779
US,NY,Kings County,NYKings County,2.09718E-06,1.57192E-06,1.79271E-06
US,NY,Lewis County,NYLewis County,0.000315871,0.000255815,0.000292902
US,NY,Livingston County,NYLivingston County,0.0001275,0.000105533,0.000119478
US,NY,Madison County,NYMadison County,0.000218904,0.000179204,0.000202723
US,NY,Monroe County,NYMonroe County,0.000113696,8.64878E-05,0.000100858
US,NY,Montgomery County,NYMontgomery County,0.000234778,0.000190156,0.000215692
US,NY,Nassau County,NYNassau County,1.82832E-06,1.29328E-06,1.48428E-06
US,NY,New York County,NYNew York County,1.93514E-06,1.32821E-06,1.57679E-06
US,NY,Niagara County,NYNiagara County,0.000111238,7.98704E-05,9.24468E-05
US,NY,Oneida County,NYOneida County,0.000304072,0.000250273,0.000284167
US,NY,Onondaga County,NYOnondaga County,0.000231314,0.000184145,0.000210411
US,NY,Ontario County,NYOntario County,0.000147876,0.000117252,0.000133808
US,NY,Orange County,NYOrange County,1.33248E-05,1.07349E-05,1.24067E-05
US,NY,Orleans County,NYOrleans County,0.000135646,0.000106288,0.000120183
US,NY,Oswego County,NYOswego County,0.000287879,0.000227084,0.000259652
US,NY,Otsego County,NYOtsego County,0.000201686,0.000168758,0.000190971
US,NY,Putnam County,NYPutnam County,6.9675E-06,5.50138E-06,6.40818E-06
US,NY,Queens County,NYQueens County,1.74646E-06,1.1756E-06,1.31286E-06
US,NY,Rensselaer County,NYRensselaer County,0.000106696,8.54523E-05,9.80187E-05
US,NY,Richmond County,NYRichmond County,4.29822E-06,2.53082E-06,2.92555E-06
US,NY,Rockland County,NYRockland County,2.95405E-06,2.36465E-06,2.7249E-06
US,NY,Saratoga County,NYSaratoga County,0.000126804,9.91977E-05,0.000114054
US,NY,Schenectady County,NYSchenectady County,0.000201712,0.000161357,0.000184595
US,NY,Schoharie County,NYSchoharie County,0.000194859,0.000158567,0.00017973
US,NY,Schuyler County,NYSchuyler County,0.00016826,0.000140536,0.000159451
US,NY,Seneca County,NYSeneca County,0.000182338,0.000147027,0.000168539
US,NY,St. Lawrence County,NYSt. Lawrence County,0.000286511,0.000227916,0.000266249
US,NY,Steuben County,NYSteuben County,0.000179469,0.000149872,0.000169647
US,NY,Suffolk County,NYSuffolk County,3.25332E-06,2.1934E-06,2.56699E-06
US,NY,Sullivan County,NYSullivan County,3.68403E-05,3.08324E-05,0.00003478
US,NY,Tioga County,NYTioga County,0.000139591,0.000117426,0.000131968
US,NY,Tompkins County,NYTompkins County,0.000173595,0.000144583,0.000163147
US,NY,Ulster County,NYUlster County,5.71179E-05,4.73828E-05,5.56284E-05
US,NY,Warren County,NYWarren County,0.000144599,0.00011045,0.000127372
US,NY,Washington County,NYWashington County,7.51217E-05,5.85591E-05,6.74827E-05
US,NY,Wayne County,NYWayne County,0.000159843,0.000117772,0.000137117
US,NY,Westchester County,NYWestchester County,2.41106E-06,1.8348E-06,2.13368E-06
US,NY,Wyoming County,NYWyoming County,0.000130213,0.000108549,0.000122318
US,NY,Yates County,NYYates County,0.000163536,0.000130694,0.000149454
US,OH,Adams County,OHAdams County,0.000184492,0.000122736,0.00014415
US,OH,Allen County,OHAllen County,0.000160811,0.000105545,0.000123543
US,OH,Ashland County,OHAshland County,0.000336878,0.00022702,0.000267264
US,OH,Ashtabula County,OHAshtabula County,0.000461715,0.000314362,0.000370099
US,OH,Athens County,OHAthens County,9.98803E-05,7.40403E-05,8.57407E-05
US,OH,Auglaize County,OHAuglaize County,0.000163831,0.000106159,0.000124704
US,OH,Belmont County,OHBelmont County,4.49513E-05,3.40208E-05,3.86795E-05
US,OH,Brown County,OHBrown County,0.000168328,0.000105485,0.000125307
US,OH,Butler County,OHButler County,0.000215289,0.000135985,0.000161632
US,OH,Carroll County,OHCarroll County,0.000133931,9.59807E-05,0.000111544
US,OH,Champaign County,OHChampaign County,0.000150305,9.34919E-05,0.000111639
US,OH,Clark County,OHClark County,0.000150845,9.26761E-05,0.000111232
US,OH,Clermont County,OHClermont County,0.000173777,0.000103374,0.000124238
US,OH,Clinton County,OHClinton County,0.000185804,0.000110495,0.000132689
US,OH,Columbiana County,OHColumbiana County,0.000141921,0.000104348,0.000120597
US,OH,Coshocton County,OHCoshocton County,0.000242899,0.000176794,0.000204618
US,OH,Crawford County,OHCrawford County,0.000210601,0.000136126,0.000161487
US,OH,Cuyahoga County,OHCuyahoga County,0.000361783,0.000202352,0.000244113
US,OH,Darke County,OHDarke County,0.000231416,0.0001551,0.00017966
US,OH,Defiance County,OHDefiance County,0.000275665,0.000192833,0.000217963
US,OH,Delaware County,OHDelaware County,0.000171701,0.000106647,0.000125713
US,OH,Erie County,OHErie County,0.000308295,0.000186002,0.000221207
US,OH,Fairfield County,OHFairfield County,0.000169108,0.000108561,0.000126715
US,OH,Fayette County,OHFayette County,0.000171327,0.000107622,0.000128375
US,OH,Franklin County,OHFranklin County,0.000177938,0.000118819,0.000140175
US,OH,Fulton County,OHFulton County,0.000329606,0.000226532,0.000260454
US,OH,Gallia County,OHGallia County,0.000106629,7.76499E-05,8.99652E-05
US,OH,Geauga County,OHGeauga County,0.000353623,0.000219245,0.00026416
US,OH,Greene County,OHGreene County,0.000194148,0.000118249,0.000140741
US,OH,Guernsey County,OHGuernsey County,9.53404E-05,7.22122E-05,8.29689E-05
US,OH,Hamilton County,OHHamilton County,0.000209021,0.000137781,0.000165269
US,OH,Hancock County,OHHancock County,0.000191813,0.000123781,0.000146009
US,OH,Hardin County,OHHardin County,0.00015719,9.92683E-05,0.000118182
US,OH,Harrison County,OHHarrison County,9.08583E-05,7.09946E-05,8.07465E-05
US,OH,Henry County,OHHenry County,0.000269844,0.00018229,0.000209692
US,OH,Highland County,OHHighland County,0.000208685,0.00012756,0.000152615
US,OH,Hocking County,OHHocking County,0.000141496,0.000101866,0.000118476
US,OH,Holmes County,OHHolmes County,0.00027185,0.00018678,0.000219312
US,OH,Huron County,OHHuron County,0.000307033,0.000190562,0.000227071
US,OH,Jackson County,OHJackson County,0.00013285,0.000094952,0.000111869
US,OH,Jefferson County,OHJefferson County,4.85539E-05,3.89384E-05,4.37561E-05
US,OH,Knox County,OHKnox County,0.00025774,0.000178603,0.000207879
