Risk Zip,Risk City,Risk State,Risk State Full Name,County
78286,SAN ANTONIO,TX,TEXAS,Bexar County
78291,SAN ANTONIO,TX,TEXAS,Bexar County
78247,WETMORE,TX,TEXAS,Bexar County
76671,LAKESIDE VILLAGE,TX,TEXAS,Bosque County
76690,WALNUT SPRINGS,TX,TEXAS,Bosque County
75561,BARKMAN,TX,TEXAS,Bowie County
75574,BASSETT,TX,TEXAS,Bowie County
75567,MAUD,TX,TEXAS,Bowie County
75570,NEW BOSTON,TX,TEXAS,Bowie County
75559,SILOAM,TX,TEXAS,Bowie County
75599,TEXARKANA,TX,TEXAS,Bowie County
75561,VICTORY CITY,TX,TEXAS,Bowie County
75570,WHALEY,TX,TEXAS,Bowie County
77534,DANBURY,TX,TEXAS,Brazoria County
77542,FREEPORT,TX,TEXAS,Brazoria County
77566,LAKE JACKSON,TX,TEXAS,Brazoria County
77541,OYSTER CREEK,TX,TEXAS,Brazoria County
77588,PEARLAND,TX,TEXAS,Brazoria County
77541,SURFSIDE BEACH,TX,TEXAS,Brazoria County
77805,BRYAN,TX,TEXAS,Brazos County
77866,MILLICAN,TX,TEXAS,Brazos County
77801,RELIANCE,TX,TEXAS,Brazos County
79832,ALPINE,TX,TEXAS,Brewster County
78353,ENCINO,TX,TEXAS,Brooks County
76857,MAY,TX,TEXAS,Brown County
76801,SHAMROCK SHORES,TX,TEXAS,Brown County
77863,LYONS,TX,TEXAS,Burleson County
78654,COTTONWOOD SHORES,TX,TEXAS,Burnet County
78654,HORSESHOE BAY,TX,TEXAS,Burnet County
78654,MARBLE FALLS,TX,TEXAS,Burnet County
78661,PRAIRIE LEA,TX,TEXAS,Caldwell County
77979,CLARKS,TX,TEXAS,Calhoun County
77978,POINT COMFORT,TX,TEXAS,Calhoun County
77982,PORT O' CONNOR,TX,TEXAS,Calhoun County
77979,WEEDHAVEN,TX,TEXAS,Calhoun County
78523,BROWNSVILLE,TX,TEXAS,Cameron County
78526,BROWNSVILLE,TX,TEXAS,Cameron County
78586,LOS CUATES,TX,TEXAS,Cameron County
78568,LOZANO,TX,TEXAS,Cameron County
78578,PORT ISABEL,TX,TEXAS,Cameron County
78586,RANCHITO,TX,TEXAS,Cameron County
78586,YESCAS,TX,TEXAS,Cameron County
75686,HARVARD,TX,TEXAS,Camp County
75686,THOMAS,TX,TEXAS,Camp County
75630,AVINGER,TX,TEXAS,Cass County
75555,BIVINS,TX,TEXAS,Cass County
75563,LINDEN,TX,TEXAS,Cass County
75565,MC LEOD,TX,TEXAS,Cass County
75563,NEW COLONY,TX,TEXAS,Cass County
75551,OFARRELL,TX,TEXAS,Cass County
75560,UNION CHAPEL,TX,TEXAS,Cass County
77560,HANKAMER,TX,TEXAS,Chambers County
75759,CUNEY,TX,TEXAS,Cherokee County
75925,LINWOOD,TX,TEXAS,Cherokee County
75925,REDLAWN,TX,TEXAS,Cherokee County
75766,TECULA,TX,TEXAS,Cherokee County
75013,ALLEN,TX,TEXAS,Collin County
75069,FAIRVIEW,TX,TEXAS,Collin County
75069,MCKINNEY,TX,TEXAS,Collin County
75094,MURPHY,TX,TEXAS,Collin County
75407,PRINCETON,TX,TEXAS,Collin County
79077,SAMNORWOOD,TX,TEXAS,Collingsworth County
77412,ALTAIR,TX,TEXAS,Colorado County
78132,6,TX,TEXAS,Comal County
78130,CANYON LAKE,TX,TEXAS,Comal County
78132,CANYON LAKE,TX,TEXAS,Comal County
78163,KINGSLAND,TX,TEXAS,Comal County
76442,HASSE,TX,TEXAS,Comanche County
76238,ERA,TX,TEXAS,Cooke County
76253,MYRA,TX,TEXAS,Cooke County
76240,WHITESBORO,TX,TEXAS,Cooke County
76597,ALFRED P HUGHES UNIT,TX,TEXAS,Coryell County
76525,BEE HOUSE,TX,TEXAS,Coryell County
76598,HILLTOP UNIT TDC,TX,TEXAS,Coryell County
76538,IRELAND,TX,TEXAS,Coryell County
76566,SOUTH PURMELA,TX,TEXAS,Coryell County
79322,CROSBYTON,TX,TEXAS,Crosby County
79022,DALHART,TX,TEXAS,Dallam County
75001,ADDISON,TX,TEXAS,Dallas County
75254,ADDISON,TX,TEXAS,Dallas County
75391,CHASE BANK OF TEXAS,TX,TEXAS,Dallas County
75203,DALLAS,TX,TEXAS,Dallas County
75206,DALLAS,TX,TEXAS,Dallas County
75215,DALLAS,TX,TEXAS,Dallas County
75237,DALLAS,TX,TEXAS,Dallas County
75247,DALLAS,TX,TEXAS,Dallas County
75248,DALLAS,TX,TEXAS,Dallas County
75295,DALLAS,TX,TEXAS,Dallas County
75323,DALLAS,TX,TEXAS,Dallas County
75380,DALLAS,TX,TEXAS,Dallas County
75397,DALLAS,TX,TEXAS,Dallas County
75115,DESOTO,TX,TEXAS,Dallas County
75123,DESOTO,TX,TEXAS,Dallas County
75116,DUNCANVILLE,TX,TEXAS,Dallas County
75386,FINGERHUT CORP,TX,TEXAS,Dallas County
75048,GUNTER,TX,TEXAS,Dallas County
75062,IRVING,TX,TEXAS,Dallas County
75336,KLEBERG,TX,TEXAS,Dallas County
75363,MAIN POST OFFICE FIN,TX,TEXAS,Dallas County
75388,MAIN POST OFFICE FIN,TX,TEXAS,Dallas County
75392,MAIN POST OFFICE FIN,TX,TEXAS,Dallas County
75353,MONTGOMERY WARD,TX,TEXAS,Dallas County
75085,RICHARDSON,TX,TEXAS,Dallas County
75394,SW BELL TELEPHONE,TX,TEXAS,Dallas County
75310,TEXAS POWER LIGHT,TX,TEXAS,Dallas County
79045,HEREFORD,TX,TEXAS,Deaf Smith County
75415,BEN FRANKLIN,TX,TEXAS,Delta County
76227,AUBREY,TX,TEXAS,Denton County
75007,CARROLLTON,TX,TEXAS,Denton County
75027,FLOWERMOUND,TX,TEXAS,Denton County
75065,HICKORY CREEK,TX,TEXAS,Denton County
75028,LEWISVILLE,TX,TEXAS,Denton County
75077,LEWISVILLE,TX,TEXAS,Denton County
75067,LOUISVILLE,TX,TEXAS,Denton County
76258,PILOT POINT,TX,TEXAS,Denton County
76259,PONDER,TX,TEXAS,Denton County
76262,ROANOKE,TX,TEXAS,Denton County
76262,TOWN OF WESTLAKE,TX,TEXAS,Denton County
76262,WESTLAKE,TX,TEXAS,Denton County
77954,CHEAPSIDE,TX,TEXAS,DeWitt County
77994,WESTHOFF,TX,TEXAS,DeWitt County
76437,CISCO,TX,TEXAS,Eastland County
79759,NOTREES,TX,TEXAS,Ector County
78828,BARKSDALE,TX,TEXAS,Edwards County
79980,CHASE BANK TX,TX,TEXAS,El Paso County
79917,EL PASO,TX,TEXAS,El Paso County
79931,EL PASO,TX,TEXAS,El Paso County
79942,EL PASO,TX,TEXAS,El Paso County
79943,EL PASO,TX,TEXAS,El Paso County
79945,EL PASO,TX,TEXAS,El Paso County
79947,EL PASO,TX,TEXAS,El Paso County
79968,EL PASO,TX,TEXAS,El Paso County
79991,EL PASO,TX,TEXAS,El Paso County
79996,EL PASO,TX,TEXAS,El Paso County
88510,EL PASO,TX,TEXAS,El Paso County
88511,EL PASO,TX,TEXAS,El Paso County
88513,EL PASO,TX,TEXAS,El Paso County
88514,EL PASO,TX,TEXAS,El Paso County
88535,EL PASO,TX,TEXAS,El Paso County
88538,EL PASO,TX,TEXAS,El Paso County
88545,EL PASO,TX,TEXAS,El Paso County
88553,EL PASO,TX,TEXAS,El Paso County
88555,EL PASO,TX,TEXAS,El Paso County
88561,EL PASO,TX,TEXAS,El Paso County
88568,EL PASO,TX,TEXAS,El Paso County
88569,EL PASO,TX,TEXAS,El Paso County
88571,EL PASO,TX,TEXAS,El Paso County
88577,EL PASO,TX,TEXAS,El Paso County
88582,EL PASO,TX,TEXAS,El Paso County
88586,EL PASO,TX,TEXAS,El Paso County
88590,EL PASO,TX,TEXAS,El Paso County
79977,NIELSEN CORP,TX,TEXAS,El Paso County
79929,SOCORRO,TX,TEXAS,El Paso County
75167,WAXAHACHIE,TX,TEXAS,Ellis County
76402,STEPHENVILLE,TX,TEXAS,Erath County
76402,TARLETON STATE UNIV,TX,TEXAS,Erath County
76570,CEDAR SPRINGS,TX,TEXAS,Falls County
76675,OTTO,TX,TEXAS,Falls County
76661,ROCKY HILL,TX,TEXAS,Falls County
76570,ROSEBUD,TX,TEXAS,Falls County
76661,SUNRISE,TX,TEXAS,Falls County
75446,HONEY GROVE,TX,TEXAS,Fannin County
79543,LONGWORTH,TX,TEXAS,Fisher County
79546,ROTAN,TX,TEXAS,Fisher County
77417,BEASLEY,TX,TEXAS,Fort Bend County
77469,CLODINE,TX,TEXAS,Fort Bend County
77545,FRESNO,TX,TEXAS,Fort Bend County
77451,KENDLETON,TX,TEXAS,Fort Bend County
77459,MISSOURI CITY,TX,TEXAS,Fort Bend County
77451,POWELL POINT,TX,TEXAS,Fort Bend County
77406,RICHMOND,TX,TEXAS,Fort Bend County
78057,MOORE,TX,TEXAS,Frio County
78061,PEARSALL,TX,TEXAS,Frio County
79342,LOOP,TX,TEXAS,Gaines County
77510,ALTA LOMA,TX,TEXAS,Galveston County
77549,FRIENDSWOOD,TX,TEXAS,Galveston County
77546,LEAGUE CITY,TX,TEXAS,Galveston County
77574,LEAGUE CITY,TX,TEXAS,Galveston County
78618,DOSS,TX,TEXAS,Gillespie County
78624,GOLD,TX,TEXAS,Gillespie County
77963,ANDER,TX,TEXAS,Goliad County
78614,BEBE,TX,TEXAS,Gonzales County
76264,SADLER,TX,TEXAS,Grayson County
75660,JUDSON,TX,TEXAS,Gregg County
75662,LIBERTY CITY,TX,TEXAS,Gregg County
75603,LONGVIEW,TX,TEXAS,Gregg County
75606,LONGVIEW,TX,TEXAS,Gregg County
77830,ANDERSON,TX,TEXAS,Grimes County
77875,ROANS PRAIRIE,TX,TEXAS,Grimes County
77868,WHITE HALL,TX,TEXAS,Grimes County
78108,SCHERTZ,TX,TEXAS,Guadalupe County
78156,SEGUIN,TX,TEXAS,Guadalupe County
78123,SPICEWOOD,TX,TEXAS,Guadalupe County
76436,CARLTON,TX,TEXAS,Hamilton County
76457,DUFFAU,TX,TEXAS,Hamilton County
77657,LUMBERTON,TX,TEXAS,Hardin County
77374,THICKET,TX,TEXAS,Hardin County
77520,GARTH,TX,TEXAS,Harris County
77008,HEIGHTS,TX,TEXAS,Harris County
77001,HOUSTON,TX,TEXAS,Harris County
77008,HOUSTON,TX,TEXAS,Harris County
77020,HOUSTON,TX,TEXAS,Harris County
77029,HOUSTON,TX,TEXAS,Harris County
77030,HOUSTON,TX,TEXAS,Harris County
77034,HOUSTON,TX,TEXAS,Harris County
77040,HOUSTON,TX,TEXAS,Harris County
77041,HOUSTON,TX,TEXAS,Harris County
77042,HOUSTON,TX,TEXAS,Harris County
77050,HOUSTON,TX,TEXAS,Harris County
77066,HOUSTON,TX,TEXAS,Harris County
77073,HOUSTON,TX,TEXAS,Harris County
77075,HOUSTON,TX,TEXAS,Harris County
77078,HOUSTON,TX,TEXAS,Harris County
77084,HOUSTON,TX,TEXAS,Harris County
77090,HOUSTON,TX,TEXAS,Harris County
77204,HOUSTON,TX,TEXAS,Harris County
77212,HOUSTON,TX,TEXAS,Harris County
77245,HOUSTON,TX,TEXAS,Harris County
77251,HOUSTON,TX,TEXAS,Harris County
77257,HOUSTON,TX,TEXAS,Harris County
77261,HOUSTON,TX,TEXAS,Harris County
77267,HOUSTON,TX,TEXAS,Harris County
77272,HOUSTON,TX,TEXAS,Harris County
77273,HOUSTON,TX,TEXAS,Harris County
77275,HOUSTON,TX,TEXAS,Harris County
77281,HOUSTON,TX,TEXAS,Harris County
77298,HOUSTON,TX,TEXAS,Harris County
77299,HOUSTON,TX,TEXAS,Harris County
77389,HOUSTON,TX,TEXAS,Harris County
77338,HUMBLE,TX,TEXAS,Harris County
77325,KINGWOOD,TX,TEXAS,Harris County
77044,NEWCANEY,TX,TEXAS,Harris County
77339,PARK CITY,TX,TEXAS,Harris County
77505,PASADENA,TX,TEXAS,Harris County
77375,ROSE HILL,TX,TEXAS,Harris County
77383,SPRING,TX,TEXAS,Harris County
77389,THE WOODLANDS,TX,TEXAS,Harris County
77379,TOMBALL,TX,TEXAS,Harris County
77005,WEST UNIVERSITY PLACE,TX,TEXAS,Harris County
75670,BLOCKER,TX,TEXAS,Harrison County
75661,KARNACK,TX,TEXAS,Harrison County
78737,AUSTIN,TX,TEXAS,Hays County
78620,DRIPPING SPRINGS,TX,TEXAS,Hays County
79014,CANADIAN,TX,TEXAS,Hemphill County
75751,CRESCENT HEIGHTS,TX,TEXAS,Henderson County
75124,EUSTACE,TX,TEXAS,Henderson County
75148,LOG CABIN,TX,TEXAS,Henderson County
75751,TRI CITIES,TX,TEXAS,Henderson County
78516,ALAMO,TX,TEXAS,Hidalgo County
78516,CAMPO ALTO,TX,TEXAS,Hidalgo County
78543,EDINBURG,TX,TEXAS,Hidalgo County
78543,ELSA,TX,TEXAS,Hidalgo County
78572,HAVANA,TX,TEXAS,Hidalgo County
78537,HIDALGO,TX,TEXAS,Hidalgo County
78579,LA FERIA,TX,TEXAS,Hidalgo County
78502,MC ALLEN,TX,TEXAS,Hidalgo County
78504,MCALLEN,TX,TEXAS,Hidalgo County
78577,PHARR,TX,TEXAS,Hidalgo County
78596,PROGRESO LAKES,TX,TEXAS,Hidalgo County
78570,RELAMPAGO,TX,TEXAS,Hidalgo County
76621,ABBOTT,TX,TEXAS,Hill County
76673,BIROME,TX,TEXAS,Hill County
79336,LEVELLAND,TX,TEXAS,Hockley County
79353,PEP,TX,TEXAS,Hockley County
76049,GRANBURY,TX,TEXAS,Hood County
75483,SULPHUR SPRINGS,TX,TEXAS,Hopkins County
75835,AUSTONIO,TX,TEXAS,Houston County
75835,HOPEWELL,TX,TEXAS,Houston County
75429,COMMERCE,TX,TEXAS,Hunt County
75458,MERIT,TX,TEXAS,Hunt County
79007,BORGER,TX,TEXAS,Hutchinson County
77957,CORDELE,TX,TEXAS,Jackson County
75951,SAM RAYBURN,TX,TEXAS,Jasper County
77703,BEAUMONT,TX,TEXAS,Jefferson County
77709,BEAUMONT,TX,TEXAS,Jefferson County
77619,GROVES,TX,TEXAS,Jefferson County
77640,LAKEVIEW,TX,TEXAS,Jefferson County
77640,PORT ARTHUR,TX,TEXAS,Jefferson County
78361,BUSTAMANTE,TX,TEXAS,Jim Hogg County
76009,ALVARADO,TX,TEXAS,Johnson County
76028,BURLESON,TX,TEXAS,Johnson County
76059,KEENE,TX,TEXAS,Johnson County
79501,ANSON,TX,TEXAS,Jones County
79553,STAMFORD,TX,TEXAS,Jones County
79553,TUXEDO,TX,TEXAS,Jones County
78113,CESTOHOWA,TX,TEXAS,Karnes County
78116,GILLETT,TX,TEXAS,Karnes County
78151,RUNGE,TX,TEXAS,Karnes County
75118,ELMO,TX,TEXAS,Kaufman County
75147,GUN BARREL CITY,TX,TEXAS,Kaufman County
75147,MABANK,TX,TEXAS,Kaufman County
78006,BOERNE,TX,TEXAS,Kendall County
78013,COMFORT,TX,TEXAS,Kendall County
78058,MOUNTAIN HOME,TX,TEXAS,Kerr County
78363,KINGSVILLE NAVAL,TX,TEXAS,Kleberg County
78379,LOYOLA BEACH,TX,TEXAS,Kleberg County
78014,LOS ANGELES,TX,TEXAS,La Salle County
75411,ARTHUR CITY,TX,TEXAS,Lamar County
75462,RENO,TX,TEXAS,Lamar County
79312,AMHERST,TX,TEXAS,Lamb County
79082,SPRINGLAKE,TX,TEXAS,Lamb County
76550,LAMPASAS,TX,TEXAS,Lampasas County
76550,NARUNA,TX,TEXAS,Lampasas County
77964,KOERTH,TX,TEXAS,Lavaca County
77964,WORTHING,TX,TEXAS,Lavaca County
78948,DOAK SPRINGS,TX,TEXAS,Lee County
75833,CENTERVILLE,TX,TEXAS,Leon County
75846,NEWBY,TX,TEXAS,Leon County
75855,RED LAKE,TX,TEXAS,Leon County
77575,MOSS BLUFF,TX,TEXAS,Liberty County
77327,NORTH CLEVELAND,TX,TEXAS,Liberty County
77327,PLUM GROVE,TX,TEXAS,Liberty County
77535,WINFREE,TX,TEXAS,Liberty County
76642,BOX CHURCH,TX,TEXAS,Limestone County
76635,COOLIDGE,TX,TEXAS,Limestone County
76687,DAVIS PRAIRIE,TX,TEXAS,Limestone County
76687,OLD UNION,TX,TEXAS,Limestone County
76687,OLETHA,TX,TEXAS,Limestone County
76678,PRAIRIE HILL,TX,TEXAS,Limestone County
79024,DARROUZETT,TX,TEXAS,Lipscomb County
78022,ELKHORN,TX,TEXAS,Live Oak County
78609,BUCHANAN DAM,TX,TEXAS,Llano County
76831,CASTELL,TX,TEXAS,Llano County
78609,INKS LAKE VILLAGE,TX,TEXAS,Llano County
79457,CITY OF LUBBOCK,TX,TEXAS,Lubbock County
79364,RANSOM CANYON,TX,TEXAS,Lubbock County
79363,SHALLOWATER,TX,TEXAS,Lubbock County
79351,ODONNELL,TX,TEXAS,Lynn County
75657,GRAY,TX,TEXAS,Marion County
79782,STANTON,TX,TEXAS,Martin County
76856,MASON,TX,TEXAS,Mason County
77440,ELMATON,TX,TEXAS,Matagorda County
77457,MATAGORDA,TX,TEXAS,Matagorda County
77468,PLEDGER,TX,TEXAS,Matagorda County
77482,VAN VLECK,TX,TEXAS,Matagorda County
77483,WADSWORTH,TX,TEXAS,Matagorda County
78860,EL INDIO,TX,TEXAS,Maverick County
76825,FIFE,TX,TEXAS,McCulloch County
76633,CHINA SPRING,TX,TEXAS,McLennan County
76655,LEVI,TX,TEXAS,McLennan County
76657,MCGREGOR,TX,TEXAS,McLennan County
76708,WACO,TX,TEXAS,McLennan County
76711,WACO,TX,TEXAS,McLennan County
76716,WACO,TX,TEXAS,McLennan County
76557,WHITSON,TX,TEXAS,McLennan County
76712,WOODWAY,TX,TEXAS,McLennan County
78056,CASTROVILLE,TX,TEXAS,Medina County
79701,MIDLAND,TX,TEXAS,Midland County
76567,MINERVA,TX,TEXAS,Milam County
76520,PETTIBONE,TX,TEXAS,Milam County
76567,ROCKDALE,TX,TEXAS,Milam County
77305,CONROE,TX,TEXAS,Montgomery County
77365,DOGWOOD ACRES,TX,TEXAS,Montgomery County
77381,HOUSTON,TX,TEXAS,Montgomery County
77381,MONTGOMERY,TX,TEXAS,Montgomery County
77365,PORTER,TX,TEXAS,Montgomery County
77387,SPRING,TX,TEXAS,Montgomery County
77365,TIMBERLANE ACRES,TX,TEXAS,Montgomery County
77365,WOODY ACRES,TX,TEXAS,Montgomery County
79058,CHANNING,TX,TEXAS,Moore County
75568,BRYANS MILL,TX,TEXAS,Morris County
75946,HENNING,TX,TEXAS,Nacogdoches County
75964,NACOGDOCHES,TX,TEXAS,Nacogdoches County
75962,S F A,TX,TEXAS,Nacogdoches County
75109,CORSICANA,TX,TEXAS,Navarro County
76679,JESTER,TX,TEXAS,Navarro County
75155,RICE,TX,TEXAS,Navarro County
75977,INDIAN HILL,TX,TEXAS,Newton County
75966,NEWTON,TX,TEXAS,Newton County
75932,SYCAMORE,TX,TEXAS,Newton County
79556,CLAYTONVILLE,TX,TEXAS,Nolan County
79545,INADALE,TX,TEXAS,Nolan County
78339,BANQUETE,TX,TEXAS,Nueces County
78404,CC,TX,TEXAS,Nueces County
78347,CHAPMAN RANCH,TX,TEXAS,Nueces County
78405,CORPUS CHRISTI,TX,TEXAS,Nueces County
78412,CORPUS CHRISTI,TX,TEXAS,Nueces County
78461,CORPUS CHRISTI,TX,TEXAS,Nueces County
78468,CORPUS CHRISTI,TX,TEXAS,Nueces County
78470,CORPUS CHRISTI,TX,TEXAS,Nueces County
78416,CRP CHRISTI,TX,TEXAS,Nueces County
78419,CRP CHRISTI,TX,TEXAS,Nueces County
78426,CRP CHRISTI,TX,TEXAS,Nueces County
78468,CRP CHRISTI,TX,TEXAS,Nueces County
78471,CRP CHRISTI,TX,TEXAS,Nueces County
78475,CRP CHRISTI,TX,TEXAS,Nueces County
78351,DRISCOLL,TX,TEXAS,Nueces County
78469,OCEAN ISLE,TX,TEXAS,Nueces County
79033,FARNSWORTH,TX,TEXAS,Ochiltree County
77639,ORANGEFIELD,TX,TEXAS,Orange County
77630,WEST ORANGE,TX,TEXAS,Orange County
76484,PALO PINTO,TX,TEXAS,Palo Pinto County
76472,SANTO,TX,TEXAS,Palo Pinto County
75633,CARTHAGE,TX,TEXAS,Panola County
75643,GARY CITY,TX,TEXAS,Panola County
75631,GRAND BLUFF,TX,TEXAS,Panola County
75685,PANOLA,TX,TEXAS,Panola County
76008,ALEDO,TX,TEXAS,Parker County
79035,BLACK,TX,TEXAS,Parmer County
79744,IRAAN,TX,TEXAS,Pecos County
77350,LEGGETT,TX,TEXAS,Polk County
77351,LIVINGSTON,TX,TEXAS,Polk County
79107,AMARILLO,TX,TEXAS,Potter County
79108,AMARILLO,TX,TEXAS,Potter County
79120,AMARILLO,TX,TEXAS,Potter County
79168,AMARILLO,TX,TEXAS,Potter County
79171,AMARILLO,TX,TEXAS,Potter County
79174,AMARILLO,TX,TEXAS,Potter County
79166,AMARILLO GLOBE NEWS,TX,TEXAS,Potter County
79012,BUSHLAND,TX,TEXAS,Potter County
79854,VALENTINE,TX,TEXAS,Presidio County
79109,AMARILLO,TX,TEXAS,Randall County
79110,AMARILLO,TX,TEXAS,Randall County
79118,AMARILLO,TX,TEXAS,Randall County
79091,UMBARGER,TX,TEXAS,Randall County
79786,TOYAHVALE,TX,TEXAS,Reeves County
78393,BONNIE VIEW,TX,TEXAS,Refugio County
77859,ASTIN,TX,TEXAS,Robertson County
77882,WHEELOCK,TX,TEXAS,Robertson County
75132,FATE,TX,TEXAS,Rockwall County
79567,BRADSHAW,TX,TEXAS,Runnels County
76821,PONY,TX,TEXAS,Runnels County
79566,WINGATE,TX,TEXAS,Runnels County
75667,FUSSEL,TX,TEXAS,Rusk County
75652,GOOD SPRINGS,TX,TEXAS,Rusk County
75689,SELMAN CITY,TX,TEXAS,Rusk County
75684,WRIGHT CITY,TX,TEXAS,Rusk County
77371,SHEPHERD,TX,TEXAS,San Jacinto County
78374,PORTLAND,TX,TEXAS,San Patricio County
78368,SAN PATRICIO,TX,TEXAS,San Patricio County
75757,BULLARD,TX,TEXAS,Smith County
75708,E TEXAS CTR,TX,TEXAS,Smith County
75757,TEASELVILLE,TX,TEXAS,Smith County
75798,TYLER JUNIOR COLLEGE,TX,TEXAS,Smith County
75791,WHITEHOUSE,TX,TEXAS,Smith County
79088,TULIA,TX,TEXAS,Swisher County
76002,ARLINGTON,TX,TEXAS,Tarrant County
76003,ARLINGTON,TX,TEXAS,Tarrant County
76007,ARLINGTON,TX,TEXAS,Tarrant County
76010,ARLINGTON,TX,TEXAS,Tarrant County
76012,ARLINGTON,TX,TEXAS,Tarrant County
76014,ARLINGTON,TX,TEXAS,Tarrant County
76039,EULESS,TX,TEXAS,Tarrant County
76119,FOREST HILL,TX,TEXAS,Tarrant County
76107,FORT WORTH,TX,TEXAS,Tarrant County
76110,FORT WORTH,TX,TEXAS,Tarrant County
76119,FORT WORTH,TX,TEXAS,Tarrant County
76126,FORT WORTH,TX,TEXAS,Tarrant County
76130,FORT WORTH,TX,TEXAS,Tarrant County
76137,FORT WORTH,TX,TEXAS,Tarrant County
76177,FORT WORTH,TX,TEXAS,Tarrant County
76198,FORT WORTH,TX,TEXAS,Tarrant County
76053,HURST,TX,TEXAS,Tarrant County
76060,KENNEDALE,TX,TEXAS,Tarrant County
76092,SOUTH LAKE,TX,TEXAS,Tarrant County
79607,ABILENE,TX,TEXAS,Taylor County
79699,ABILENE,TX,TEXAS,Taylor County
79603,IMPACT,TX,TEXAS,Taylor County
79848,SANDERSON,TX,TEXAS,Terrell County
79316,BROWNFIELD,TX,TEXAS,Terry County
75558,COOKVILLE,TX,TEXAS,Titus County
75493,WINFIELD,TX,TEXAS,Titus County
78701,AUSTIN,TX,TEXAS,Travis County
78727,AUSTIN,TX,TEXAS,Travis County
78730,AUSTIN,TX,TEXAS,Travis County
78735,AUSTIN,TX,TEXAS,Travis County
78745,AUSTIN,TX,TEXAS,Travis County
78754,AUSTIN,TX,TEXAS,Travis County
78764,AUSTIN,TX,TEXAS,Travis County
78767,AUSTIN,TX,TEXAS,Travis County
78785,AUSTIN,TX,TEXAS,Travis County
78799,AUSTIN,TX,TEXAS,Travis County
78734,BEE CAVE,TX,TEXAS,Travis County
78645,GEORGETOWN,TX,TEXAS,Travis County
78781,INTERFIRST BANK,TX,TEXAS,Travis County
78653,MANDA,TX,TEXAS,Travis County
78719,MOORES CROSSING,TX,TEXAS,Travis County
78754,SPRINKLE,TX,TEXAS,Travis County
78738,THE HILLS,TX,TEXAS,Travis County
78712,UT,TX,TEXAS,Travis County
78733,WESTLAKE,TX,TEXAS,Travis County
75845,GROVETON,TX,TEXAS,Trinity County
75926,NIGTON,TX,TEXAS,Trinity County
75845,NOGALUS,TX,TEXAS,Trinity County
75865,WOODLAKE,TX,TEXAS,Trinity County
75936,CHESTER,TX,TEXAS,Tyler County
77624,HILLISTER,TX,TEXAS,Tyler County
75938,ROCKLAND,TX,TEXAS,Tyler County
77664,WARREN,TX,TEXAS,Tyler County
75640,DIANA,TX,TEXAS,Upshur County
75644,KELSEY,TX,TEXAS,Upshur County
75644,LATCH,TX,TEXAS,Upshur County
75755,PRITCHETT,TX,TEXAS,Upshur County
78802,UVALDE,TX,TEXAS,Uvalde County
78840,LAUGHLIN A F B,TX,TEXAS,Val Verde County
78843,LAUGHLIN AFB BRANCH,TX,TEXAS,Val Verde County
75103,CANTON,TX,TEXAS,Van Zandt County
75754,PRIMROSE,TX,TEXAS,Van Zandt County
77905,RAISIN,TX,TEXAS,Victoria County
77905,VICTORIA,TX,TEXAS,Victoria County
77341,HUNTSVILLE,TX,TEXAS,Walker County
77423,PATTISON,TX,TEXAS,Waller County
79777,PYOTE,TX,TEXAS,Ward County
77488,BURR,TX,TEXAS,Wharton County
79003,ALLISON,TX,TEXAS,Wheeler County
76302,WICHITA FALLS,TX,TEXAS,Wichita County
76384,VERNON,TX,TEXAS,Wilbarger County
78598,PRT MANSFIELD,TX,TEXAS,Willacy County
78717,AUSTIN,TX,TEXAS,Williamson County
78729,AUSTIN,TX,TEXAS,Williamson County
78634,GEORGETOWN,TX,TEXAS,Williamson County
76574,HOXIE,TX,TEXAS,Williamson County
78664,ROUND ROCK,TX,TEXAS,Williamson County
78641,WHITESTONE,TX,TEXAS,Williamson County
78121,LA VERNIA,TX,TEXAS,Wilson County
76426,RUNAWAY BAY,TX,TEXAS,Wise County
75783,MINEOLA,TX,TEXAS,Wood County
75783,OAK GROVE,TX,TEXAS,Wood County
84752,MINERSVILLE,UT,UTAH,Beaver County
84306,BEAVERDAM,UT,UTAH,Box Elder County
84309,DEWEYVILLE,UT,UTAH,Box Elder County
84313,ETNA,UT,UTAH,Box Elder County
84336,SNOWVILLE,UT,UTAH,Box Elder County
84337,THATCHER,UT,UTAH,Box Elder County
84340,WILLARD,UT,UTAH,Box Elder County
84320,LEWISTON,UT,UTAH,Cache County
84325,MENDON,UT,UTAH,Cache County
84341,N LOGAN,UT,UTAH,Cache County
84341,NORTH LOGAN,UT,UTAH,Cache County
84046,GREEN LAKE,UT,UTAH,Daggett County
84014,CENTERVILLE,UT,UTAH,Davis County
84089,CLEARFIELD,UT,UTAH,Davis County
84056,HILL AFB,UT,UTAH,Davis County
84037,KAYSVILLE,UT,UTAH,Davis County
84040,LAYTON,UT,UTAH,Davis County
84021,BRIDGELAND,UT,UTAH,Duchesne County
84031,HANNA,UT,UTAH,Duchesne County
84522,EMERY,UT,UTAH,Emery County
84532,CANYONLANDS,UT,UTAH,Grand County
84628,MAMMOTH,UT,UTAH,Juab County
84729,GLENDALE,UT,UTAH,Kane County
84758,ORDERVILLE,UT,UTAH,Kane County
84624,SUTHERLAND,UT,UTAH,Millard County
84028,SWAN CREEK,UT,UTAH,Rich County
