Effective_Dt,SIC,Sector_Desc,Sector,Comment,Message,freqband5,f5Adj,InternationalIndustry,SICClass,dup,N_SIC,NAICS,NAICS Title,MMPEPL_COBMap,EPL_COBFactor,MMP - High Risk Segments
44621,3713,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Automobiles,TRUCK AND BUS BODIES,1,3713,336211,Motor Vehicle Body Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3714,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Automobiles,MOTOR VEHICLE PARTS AND ACCESSORIES,1,3714,336211,Motor Vehicle Body Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3715,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Automobiles,TRUCK TRAILERS,1,3715,336212,Truck Trailer Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3716,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Automobiles,MOTOR HOMES,1,3716,336213,Motor Home Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3720,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Retail - Multiline,RUBBER AND PLASTICS FOOTWEAR,1,3720,316210,Footwear Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3721,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,AIRCRAFT,1,3721,336411,Aircraft Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3724,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,AIRCRAFT ENGINES AND ENGINE PARTS,1,3724,336412,Aircraft Engine and Engine Parts Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3728,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,"AURCRAFT PARTS AND EQUIPMENT, N.E.C.",1,3728,332912,Fluid Power Valve and Hose Fitting Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3730,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Retail - Multiline,RUBBER AND PLASTICS FOOTWEAR,1,3730,316210,Footwear Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3731,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Construction & Engineering,SHIP BUILDING AND REPAIRING,1,3731,336611,Ship Building and Repairing,"Class not in Table A, B, C, or D",1,No
44621,3732,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Construction & Engineering,BOAT BUILDING AND REPAIRING,1,3732,336612,Boat Building,"Class not in Table A, B, C, or D",1,No
44621,3743,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Construction & Engineering,RAILROAD EQUIPMENT,1,3743,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing","Class not in Table A, B, C, or D",1,No
44621,3751,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Auto Components,"MOTORCYCLES, BICYCLES, AND PARTS",1,3751,336991,"Motorcycle, Bicycle, and Parts Manufacturing","Class not in Table A, B, C, or D",1,No
44621,3760,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Retail - Multiline,RUBBER AND PLASTICS FOOTWEAR,1,3760,316210,Footwear Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3761,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,GUIDED MISSILES AND SPACE VEHICLES,1,3761,336414,Guided Missile and Space Vehicle Manufacturing,"Class not in Table A, B, C, or D",1,Yes
44621,3764,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,SPACE PROPULSION UNITS AND PARTS,1,3764,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,"Class not in Table A, B, C, or D",1,Yes
44621,3769,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,"SPACE VEHICLE EQUIPMENT, N.E.C.",1,3769,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,"Class not in Table A, B, C, or D",1,Yes
44621,3790,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Retail - Multiline,RUBBER AND PLASTICS FOOTWEAR,1,3790,316210,Footwear Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3792,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Auto Components,TRAVEL TRAILERS AND CAMPERS,1,3792,336214,Travel Trailer and Camper Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3795,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Aerospace & Defense,TANKS AND TANK COMPONENTS,1,3795,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Table B,1.5,Yes
44621,3799,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Auto Components,"TRANSPORTATION EQUIPMENT, N.E.C.",1,3799,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing","Class not in Table A, B, C, or D",1,No
44621,3812,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,SEARCH AND NAVIGATION EQUIPMENT,1,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","Class not in Table A, B, C, or D",1,No
44621,3821,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,LABORATORY APPARATUS AND FURNITURE,1,3821,333249,Other Industrial Machinery Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3822,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,ENVIRONMENTAL CONTROLS,1,3822,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Class not in Table A, B, C, or D",1,No
44621,3823,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,PROCESS CONTROL INSTRUMENTS,1,3823,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables","Class not in Table A, B, C, or D",1,No
44621,3824,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,FLUID METERS AND COUNTING DEVICES,1,3824,334514,Totalizing Fluid Meter and Counting Device Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3825,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,INSTRUMENTS TO MEASURE ELECTRICITY,1,3825,334514,Totalizing Fluid Meter and Counting Device Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3826,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,ANALYTICAL INSTRUMENTS,1,3826,334516,Analytical Laboratory Instrument Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3827,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,OPTICAL INSTRUMENTS AND LENSES,1,3827,333314,Optical Instrument and Lens Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,3829,MANUFACTURING (DURABLE),21,,"- Be aware of the different types of companies in this sector. 
- Decrease frequency for traditional manufacturers by up to 25% and underwrite the more tech manufacturers via the SIC blend or up to 25% increase in frequency on the rate. ",0,0.020946778,Electrical Equipment,"MEASURING & CONTROLLING DEVICES, N.E.C.",1,3829,334514,Totalizing Fluid Meter and Counting Device Manufacturing,"Class not in Table A, B, C, or D",1,No
